Row ID,Order ID,Order Date,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales
6207,CA-2017-133697,20/10/2017,CM-12445,Consumer,Houston,Texas,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,25.248
6208,CA-2017-133697,20/10/2017,CM-12445,Consumer,Houston,Texas,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,56.68600000000001
6209,CA-2018-148138,29/09/2018,ME-18010,Corporate,Marion,Ohio,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168
6210,CA-2018-119809,18/08/2018,YS-21880,Corporate,Seattle,Washington,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2793.528
6211,CA-2018-119809,18/08/2018,YS-21880,Corporate,Seattle,Washington,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02
6212,CA-2018-119809,18/08/2018,YS-21880,Corporate,Seattle,Washington,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",65.94
6213,CA-2018-149944,12/11/2018,MB-17305,Consumer,Longview,Washington,West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24
6214,CA-2018-149944,12/11/2018,MB-17305,Consumer,Longview,Washington,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12
6215,CA-2015-128538,11/10/2015,AS-10240,Consumer,Redondo Beach,California,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64
6216,CA-2016-161711,28/11/2016,MC-17425,Corporate,New York City,New York,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",68.16
6217,CA-2016-161711,28/11/2016,MC-17425,Corporate,New York City,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,62.24
6218,US-2016-129553,27/07/2016,PG-18820,Consumer,Louisville,Kentucky,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97
6219,CA-2017-160220,20/10/2017,JS-16030,Consumer,Trenton,Michigan,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7
6220,CA-2017-160220,20/10/2017,JS-16030,Consumer,Trenton,Michigan,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98
6221,CA-2017-160220,20/10/2017,JS-16030,Consumer,Trenton,Michigan,Central,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,20.86
6222,US-2018-157224,14/09/2018,JB-16000,Consumer,Los Angeles,California,West,OFF-LA-10000121,Office Supplies,Labels,Avery 48,56.7
6223,CA-2018-140627,23/12/2018,DK-12985,Consumer,Hendersonville,Tennessee,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704
6224,CA-2018-140627,23/12/2018,DK-12985,Consumer,Hendersonville,Tennessee,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,12.264000000000001
6225,CA-2018-140627,23/12/2018,DK-12985,Consumer,Hendersonville,Tennessee,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,218.352
6226,CA-2016-133445,05/10/2016,JF-15490,Consumer,Portland,Oregon,West,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",66.294
6227,CA-2016-133445,05/10/2016,JF-15490,Consumer,Portland,Oregon,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,291.168
6228,CA-2015-148782,02/11/2015,PO-18850,Consumer,Irving,Texas,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.77600000000001
6229,CA-2017-148208,22/01/2017,BT-11530,Home Office,Cleveland,Ohio,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376
6230,CA-2017-148208,22/01/2017,BT-11530,Home Office,Cleveland,Ohio,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.176
6231,CA-2018-127656,11/07/2018,NW-18400,Consumer,Waterloo,Iowa,Central,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,30.32
6232,US-2018-142188,11/09/2018,JF-15415,Consumer,Seattle,Washington,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,177.56799999999998
6233,US-2018-142188,11/09/2018,JF-15415,Consumer,Seattle,Washington,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44
6234,US-2018-142188,11/09/2018,JF-15415,Consumer,Seattle,Washington,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,71.28
6235,US-2018-142188,11/09/2018,JF-15415,Consumer,Seattle,Washington,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1471.96
6236,US-2018-142188,11/09/2018,JF-15415,Consumer,Seattle,Washington,West,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,79.96
6237,CA-2017-144400,23/02/2017,AC-10420,Corporate,Philadelphia,Pennsylvania,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576
6238,US-2017-155180,22/01/2017,TB-21280,Consumer,New York City,New York,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.336
6239,CA-2016-134075,12/12/2016,HA-14905,Consumer,San Jose,California,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5
6240,CA-2016-134075,12/12/2016,HA-14905,Consumer,San Jose,California,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38
6241,US-2017-131912,29/10/2017,LH-17155,Consumer,Los Angeles,California,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.744000000000002
6242,CA-2018-141572,28/05/2018,LO-17170,Corporate,Concord,New Hampshire,East,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44
6243,CA-2015-134621,21/12/2015,DP-13390,Home Office,Columbia,Tennessee,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24
6244,CA-2017-165561,24/11/2017,CR-12580,Home Office,Bellevue,Washington,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35
6245,CA-2016-112305,20/11/2016,KB-16405,Home Office,Seattle,Washington,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,119.04
6246,CA-2016-112305,20/11/2016,KB-16405,Home Office,Seattle,Washington,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14
6247,CA-2016-112305,20/11/2016,KB-16405,Home Office,Seattle,Washington,West,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98
6248,CA-2018-121580,29/05/2018,ML-17410,Consumer,Columbus,Indiana,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,43.41
6249,CA-2018-121580,29/05/2018,ML-17410,Consumer,Columbus,Indiana,Central,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24
6250,CA-2018-121580,29/05/2018,ML-17410,Consumer,Columbus,Indiana,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16
6251,CA-2018-121580,29/05/2018,ML-17410,Consumer,Columbus,Indiana,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98
6252,CA-2015-101147,02/12/2015,MC-17575,Consumer,Chicago,Illinois,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,2.394
6253,CA-2015-165806,07/04/2015,VM-21685,Home Office,Marietta,Georgia,South,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32
6254,CA-2015-165806,07/04/2015,VM-21685,Home Office,Marietta,Georgia,South,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97
6255,CA-2016-151624,08/09/2016,VW-21775,Corporate,Montgomery,Alabama,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,21.36
6256,CA-2018-139444,09/09/2018,GK-14620,Corporate,Plano,Texas,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,9.856
6257,CA-2016-133977,06/09/2016,AT-10435,Home Office,Tamarac,Florida,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444
6258,CA-2018-141425,02/11/2018,AR-10825,Corporate,Columbus,Ohio,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,384.592
6259,CA-2016-133536,28/03/2016,JH-15820,Consumer,New York City,New York,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,22.92
6260,CA-2016-150441,13/08/2016,RA-19285,Consumer,Richmond,Indiana,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,11.36
6261,CA-2016-162607,12/05/2016,RO-19780,Consumer,Seattle,Washington,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,14.592
6262,CA-2018-103506,23/07/2018,LR-17035,Corporate,Long Beach,New York,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.4
6263,CA-2017-132479,24/09/2017,MK-17905,Corporate,Rockford,Illinois,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,442.37199999999996
6264,CA-2018-160724,05/05/2018,YS-21880,Corporate,Columbus,Georgia,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5
6265,US-2017-115952,06/10/2017,JH-15910,Consumer,Tulsa,Oklahoma,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85
6266,CA-2015-146731,03/11/2015,AT-10735,Consumer,Nashville,Tennessee,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488
6267,CA-2015-146731,03/11/2015,AT-10735,Consumer,Nashville,Tennessee,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856
6268,CA-2016-115392,01/10/2016,RM-19675,Home Office,Cambridge,Massachusetts,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,311.98
6269,CA-2016-115392,01/10/2016,RM-19675,Home Office,Cambridge,Massachusetts,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.45
6270,CA-2018-102379,02/12/2018,BB-11545,Corporate,Oakland,California,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,39.992
6271,CA-2018-102379,02/12/2018,BB-11545,Corporate,Oakland,California,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056
6272,CA-2018-102379,02/12/2018,BB-11545,Corporate,Oakland,California,West,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9
6273,CA-2018-149706,11/12/2018,AS-10285,Corporate,Palatine,Illinois,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.31200000000001
6274,US-2017-139087,17/07/2017,DK-13375,Consumer,Seattle,Washington,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42
6275,US-2017-139087,17/07/2017,DK-13375,Consumer,Seattle,Washington,West,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,428.4
6276,US-2017-139087,17/07/2017,DK-13375,Consumer,Seattle,Washington,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75
6277,US-2017-139087,17/07/2017,DK-13375,Consumer,Seattle,Washington,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,87.71
6278,US-2017-139087,17/07/2017,DK-13375,Consumer,Seattle,Washington,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52
6279,US-2017-139087,17/07/2017,DK-13375,Consumer,Seattle,Washington,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784000000000002
6280,US-2017-139087,17/07/2017,DK-13375,Consumer,Seattle,Washington,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",12.815999999999999
6281,CA-2018-152226,12/05/2018,JH-15910,Consumer,Cincinnati,Ohio,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904
6282,CA-2016-116484,20/11/2016,JK-15205,Consumer,Marion,Ohio,East,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63.824
6283,CA-2016-116484,20/11/2016,JK-15205,Consumer,Marion,Ohio,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",141.55200000000002
6284,CA-2017-100944,24/09/2017,EH-13765,Corporate,Los Angeles,California,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9
6285,CA-2017-100944,24/09/2017,EH-13765,Corporate,Los Angeles,California,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,563.24
6286,CA-2017-125080,21/10/2017,VW-21775,Corporate,Lakewood,Ohio,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.176
6287,CA-2017-121020,24/10/2017,CG-12040,Home Office,Lebanon,Tennessee,South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976
6288,CA-2015-100090,08/07/2015,EB-13705,Corporate,San Francisco,California,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.48800000000006
6289,CA-2015-100090,08/07/2015,EB-13705,Corporate,San Francisco,California,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.704
6290,US-2016-139675,13/03/2016,NF-18595,Home Office,Chico,California,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.1360000000001
6291,US-2016-139675,13/03/2016,NF-18595,Home Office,Chico,California,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76
6292,CA-2018-143756,02/12/2018,ME-17725,Consumer,Salem,Virginia,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96
6293,CA-2016-151253,22/04/2016,AZ-10750,Consumer,Los Angeles,California,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.77600000000001
6294,CA-2016-151253,22/04/2016,AZ-10750,Consumer,Los Angeles,California,West,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14
6295,CA-2015-141152,16/09/2015,RF-19345,Corporate,New York City,New York,East,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",33.552
6296,CA-2015-141313,28/12/2015,AJ-10780,Corporate,Beverly,Massachusetts,East,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18
6297,CA-2015-141313,28/12/2015,AJ-10780,Corporate,Beverly,Massachusetts,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
6298,CA-2015-141313,28/12/2015,AJ-10780,Corporate,Beverly,Massachusetts,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,141.76
6299,CA-2015-169852,21/10/2015,SF-20965,Corporate,San Diego,California,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,36.36
6300,CA-2018-107314,30/11/2018,MZ-17335,Home Office,San Francisco,California,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83
6301,US-2015-161305,06/06/2015,SB-20170,Consumer,Chicago,Illinois,Central,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588
6302,US-2015-161305,06/06/2015,SB-20170,Consumer,Chicago,Illinois,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13.984000000000002
6303,CA-2018-166919,23/11/2018,AH-10210,Consumer,Dallas,Texas,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96
6304,CA-2018-162712,18/06/2018,NK-18490,Home Office,Corpus Christi,Texas,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352
6305,CA-2018-107552,05/05/2018,AI-10855,Consumer,New York City,New York,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,6.68
6306,CA-2017-163328,04/11/2017,TP-21565,Corporate,Eugene,Oregon,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584
6307,CA-2017-163328,04/11/2017,TP-21565,Corporate,Eugene,Oregon,West,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.78399999999999
6308,CA-2017-163328,04/11/2017,TP-21565,Corporate,Eugene,Oregon,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.952
6309,CA-2017-163328,04/11/2017,TP-21565,Corporate,Eugene,Oregon,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352
6310,CA-2017-163328,04/11/2017,TP-21565,Corporate,Eugene,Oregon,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184
6311,CA-2017-163328,04/11/2017,TP-21565,Corporate,Eugene,Oregon,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,15.175999999999998
6312,CA-2015-112837,11/09/2015,LW-17125,Consumer,Oxnard,California,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95
6313,CA-2018-120019,16/02/2018,NG-18355,Corporate,Fairfield,Connecticut,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51
6314,CA-2018-120019,16/02/2018,NG-18355,Corporate,Fairfield,Connecticut,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99
6315,CA-2015-100762,24/11/2015,NG-18355,Corporate,Jackson,Michigan,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",151.92
6316,CA-2015-100762,24/11/2015,NG-18355,Corporate,Jackson,Michigan,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62
6317,CA-2015-100762,24/11/2015,NG-18355,Corporate,Jackson,Michigan,Central,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,144.12
6318,CA-2015-100762,24/11/2015,NG-18355,Corporate,Jackson,Michigan,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96
6319,CA-2018-161459,25/11/2018,EB-13750,Corporate,Laguna Niguel,California,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,39.96
6320,CA-2018-161459,25/11/2018,EB-13750,Corporate,Laguna Niguel,California,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08
6321,CA-2018-160017,28/09/2018,SP-20860,Corporate,Jacksonville,Florida,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368
6322,CA-2015-123316,13/10/2015,SP-20545,Corporate,Mount Vernon,New York,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752000000000001
6323,CA-2015-141299,03/06/2015,RB-19795,Home Office,Midland,Michigan,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
6324,CA-2015-104402,17/06/2015,DB-13660,Consumer,Newark,Delaware,East,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,65.97
6325,CA-2016-110289,29/10/2016,NB-18655,Corporate,San Francisco,California,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4
6326,CA-2016-110289,29/10/2016,NB-18655,Corporate,San Francisco,California,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.84
6327,CA-2015-167927,20/01/2015,XP-21865,Consumer,Westland,Michigan,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,13.98
6328,CA-2015-167927,20/01/2015,XP-21865,Consumer,Westland,Michigan,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94
6329,CA-2015-167927,20/01/2015,XP-21865,Consumer,Westland,Michigan,Central,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",19.05
6330,CA-2015-167927,20/01/2015,XP-21865,Consumer,Westland,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",247.71599999999998
6331,CA-2015-167927,20/01/2015,XP-21865,Consumer,Westland,Michigan,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58
6332,CA-2015-167927,20/01/2015,XP-21865,Consumer,Westland,Michigan,Central,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92
6333,CA-2015-167927,20/01/2015,XP-21865,Consumer,Westland,Michigan,Central,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,14.73
6334,CA-2015-167927,20/01/2015,XP-21865,Consumer,Westland,Michigan,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.7
6335,CA-2015-133305,11/07/2015,MH-17455,Consumer,New York City,New York,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12
6336,CA-2015-133305,11/07/2015,MH-17455,Consumer,New York City,New York,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28
6337,CA-2017-165995,30/08/2017,BG-11740,Consumer,Los Angeles,California,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04
6338,CA-2017-165995,30/08/2017,BG-11740,Consumer,Los Angeles,California,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96
6339,CA-2018-143112,05/10/2018,TS-21370,Corporate,New York City,New York,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8
6340,CA-2018-143112,05/10/2018,TS-21370,Corporate,New York City,New York,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",221.382
6341,CA-2018-143112,05/10/2018,TS-21370,Corporate,New York City,New York,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96
6342,US-2017-105830,31/12/2017,DB-13660,Consumer,Lancaster,Ohio,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.512
6343,CA-2016-146255,07/03/2016,EM-14140,Home Office,Newark,Delaware,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,119.85
6344,CA-2016-146255,07/03/2016,EM-14140,Home Office,Newark,Delaware,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44
6345,CA-2016-146255,07/03/2016,EM-14140,Home Office,Newark,Delaware,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28
6346,CA-2016-146255,07/03/2016,EM-14140,Home Office,Newark,Delaware,East,TEC-PH-10001619,Technology,Phones,LG G3,587.97
6347,CA-2018-104822,20/10/2018,RB-19465,Home Office,New York City,New York,East,OFF-LA-10002034,Office Supplies,Labels,Avery 478,24.55
6348,CA-2016-104486,01/05/2016,PO-18850,Consumer,San Francisco,California,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.175999999999998
6349,CA-2016-104486,01/05/2016,PO-18850,Consumer,San Francisco,California,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32
6350,CA-2016-104486,01/05/2016,PO-18850,Consumer,San Francisco,California,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06
6351,CA-2018-161557,03/09/2018,AG-10900,Consumer,Dallas,Texas,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4
6352,CA-2018-161130,03/11/2018,BF-11275,Corporate,Miami,Florida,South,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376
6353,US-2016-161347,13/09/2016,HG-14845,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412
6354,US-2016-109015,06/09/2016,BS-11590,Corporate,New York City,New York,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39
6355,US-2016-109015,06/09/2016,BS-11590,Corporate,New York City,New York,East,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,337.98
6356,CA-2015-110611,06/10/2015,JD-16015,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92
6357,CA-2018-139080,23/01/2018,CS-12250,Corporate,Seattle,Washington,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68
6358,CA-2018-139080,23/01/2018,CS-12250,Corporate,Seattle,Washington,West,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92
6359,CA-2018-139080,23/01/2018,CS-12250,Corporate,Seattle,Washington,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48
6360,CA-2018-139080,23/01/2018,CS-12250,Corporate,Seattle,Washington,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,86.352
6361,CA-2016-115693,10/12/2016,FC-14245,Home Office,Los Angeles,California,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3
6362,US-2015-107993,25/11/2015,SE-20110,Consumer,Springfield,Oregon,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.016000000000005
