row_id,order_id,order_date,customer_id,segment,city,state,region,product_id,category,subcategory,product_name,sales
4149,CA-2018-106068,23/10/2018,RB-19330,Consumer,Austin,Texas,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,13.72
4150,CA-2018-106068,23/10/2018,RB-19330,Consumer,Austin,Texas,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,55.2
4151,CA-2018-106068,23/10/2018,RB-19330,Consumer,Austin,Texas,Central,OFF-ST-10002344,Office Supplies,Storage,Carina 42Hx23 3/4W Media Storage Unit,259.13599999999997
4152,CA-2018-100160,07/09/2018,CB-12025,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24
4153,CA-2018-100160,07/09/2018,CB-12025,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2 x 11, Ream",15.552
4154,CA-2018-100160,07/09/2018,CB-12025,Consumer,Philadelphia,Pennsylvania,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.896
4161,CA-2018-115546,14/05/2018,AH-10465,Consumer,New York City,New York,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97
4162,CA-2018-115546,14/05/2018,AH-10465,Consumer,New York City,New York,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58
4165,US-2018-106131,14/01/2018,TP-21565,Corporate,Aurora,Colorado,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.06400000000002
4166,US-2018-106131,14/01/2018,TP-21565,Corporate,Aurora,Colorado,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,168.62400000000002
4172,CA-2018-100601,16/11/2018,JK-15370,Consumer,Fresno,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,48.86
4180,US-2018-119039,06/03/2018,BF-11170,Home Office,San Francisco,California,West,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,14.975999999999999
4181,CA-2018-128426,07/10/2018,JK-15730,Consumer,Houston,Texas,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24
4182,US-2018-136868,06/10/2018,CR-12820,Home Office,New York City,New York,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96
4183,US-2018-136868,06/10/2018,CR-12820,Home Office,New York City,New York,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 200/Messages",17.04
4184,US-2018-136868,06/10/2018,CR-12820,Home Office,New York City,New York,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91
4187,CA-2018-112536,18/05/2018,SG-20890,Corporate,Mcallen,Texas,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8 x 11, Light Blue",6.874
4188,CA-2018-112536,18/05/2018,SG-20890,Corporate,Mcallen,Texas,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2",1.996
4189,CA-2018-112536,18/05/2018,SG-20890,Corporate,Mcallen,Texas,Central,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.927999999999999
4191,CA-2018-166709,17/11/2018,HL-15040,Consumer,Newark,Delaware,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97
4211,CA-2018-109715,09/12/2018,AH-10585,Consumer,Chicago,Illinois,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984000000000002
4218,CA-2018-149881,01/04/2018,NC-18535,Corporate,San Francisco,California,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664
4219,CA-2018-149881,01/04/2018,NC-18535,Corporate,San Francisco,California,West,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984
4220,CA-2018-134565,11/06/2018,TB-21400,Consumer,Seattle,Washington,West,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94
4221,CA-2018-134565,11/06/2018,TB-21400,Consumer,Seattle,Washington,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8 x 11, Dark Blue",18.288
4222,CA-2018-134565,11/06/2018,TB-21400,Consumer,Seattle,Washington,West,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8
4223,CA-2018-134565,11/06/2018,TB-21400,Consumer,Seattle,Washington,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19 Vented Equipment Shelf, Black",102.96
4224,CA-2018-134565,11/06/2018,TB-21400,Consumer,Seattle,Washington,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42
4227,CA-2018-120327,11/11/2018,WB-21850,Consumer,Urbandale,Iowa,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92
4230,CA-2018-100223,05/07/2018,LS-16945,Corporate,Dallas,Texas,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028
4231,CA-2018-100223,05/07/2018,LS-16945,Corporate,Dallas,Texas,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.394
4232,CA-2018-100223,05/07/2018,LS-16945,Corporate,Dallas,Texas,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552
4233,CA-2018-100223,05/07/2018,LS-16945,Corporate,Dallas,Texas,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,31.104
4234,CA-2018-100223,05/07/2018,LS-16945,Corporate,Dallas,Texas,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,6.316
4238,CA-2018-104024,29/08/2018,MD-17860,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10001972,Office Supplies,Art,Newell 323,9.408
4239,CA-2018-147144,26/03/2018,MZ-17335,Home Office,Seattle,Washington,West,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83
4240,CA-2018-158673,29/12/2018,KB-16600,Corporate,Grand Rapids,Michigan,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7
4246,CA-2018-117702,28/11/2018,LS-16975,Home Office,Baltimore,Maryland,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,1.64
4247,CA-2018-117702,28/11/2018,LS-16975,Home Office,Baltimore,Maryland,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2
4248,CA-2018-117702,28/11/2018,LS-16975,Home Office,Baltimore,Maryland,East,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",20.9
4255,CA-2018-163160,13/10/2018,TS-21610,Consumer,Freeport,Illinois,Central,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,63.312
4256,CA-2018-163160,13/10/2018,TS-21610,Consumer,Freeport,Illinois,Central,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,96.78399999999999
4257,CA-2018-163160,13/10/2018,TS-21610,Consumer,Freeport,Illinois,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,10.475999999999999
4260,CA-2018-118367,28/10/2018,LO-17170,Corporate,New York City,New York,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",47.98
4261,CA-2018-164819,15/10/2018,RS-19420,Corporate,Fairfield,Connecticut,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,13.05
4262,CA-2018-158344,07/08/2018,CC-12475,Consumer,Moorhead,Minnesota,Central,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96
4263,CA-2018-123351,21/09/2018,KT-16480,Consumer,Columbus,Georgia,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48
4264,CA-2018-110429,03/11/2018,DM-13015,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2 Zipper Binder, Asst. Colors",11.673
4270,US-2018-124821,25/06/2018,AM-10705,Consumer,Seattle,Washington,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4
4273,US-2018-158505,21/07/2018,SF-20200,Consumer,Murray,Utah,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,71.928
4274,US-2018-158505,21/07/2018,SF-20200,Consumer,Murray,Utah,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99
4277,CA-2018-151358,18/08/2018,NF-18595,Home Office,Seattle,Washington,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1
4288,CA-2018-127516,28/12/2018,EH-14005,Home Office,Nashville,Tennessee,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.78399999999999
4291,CA-2018-102407,09/12/2018,AT-10435,Home Office,Los Angeles,California,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16
4292,CA-2018-102407,09/12/2018,AT-10435,Home Office,Los Angeles,California,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328
4293,CA-2018-102407,09/12/2018,AT-10435,Home Office,Los Angeles,California,West,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,189
4294,CA-2018-130967,10/03/2018,EB-13870,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.982
4295,CA-2018-101581,22/10/2018,DW-13195,Corporate,Redmond,Oregon,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225
4296,CA-2018-169124,03/07/2018,MB-17305,Consumer,Citrus Heights,California,West,FUR-FU-10001215,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Brentwood Wall Clock,129.39
4297,CA-2018-117261,04/09/2018,TH-21235,Corporate,Los Angeles,California,West,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32
4298,CA-2018-129021,23/08/2018,PO-18850,Consumer,Tallahassee,Florida,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4367.896
4299,CA-2018-129021,23/08/2018,PO-18850,Consumer,Tallahassee,Florida,South,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11, Case",49.568000000000005
4300,CA-2018-129021,23/08/2018,PO-18850,Consumer,Tallahassee,Florida,South,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,161.376
4301,CA-2018-129021,23/08/2018,PO-18850,Consumer,Tallahassee,Florida,South,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",2.784
4302,CA-2018-129021,23/08/2018,PO-18850,Consumer,Tallahassee,Florida,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6 x 9",8.72
4319,US-2018-136189,07/12/2018,DC-13285,Consumer,Richmond,Virginia,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,82.38
4329,CA-2018-118360,01/04/2018,JC-15775,Consumer,New York City,New York,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93
4330,CA-2018-149853,03/10/2018,PO-18850,Consumer,Hialeah,Florida,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,15.552
4331,CA-2018-149853,03/10/2018,PO-18850,Consumer,Hialeah,Florida,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92
4332,CA-2018-107909,01/09/2018,SS-20875,Consumer,Redmond,Washington,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99
4333,CA-2018-107909,01/09/2018,SS-20875,Consumer,Redmond,Washington,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92
4340,CA-2018-133501,27/08/2018,DK-12895,Consumer,Franklin,Tennessee,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,5.184
4342,CA-2018-130309,17/12/2018,GB-14575,Consumer,Arlington,Virginia,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38
4343,CA-2018-105410,19/03/2018,ND-18370,Consumer,San Francisco,California,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1",19.824
4344,CA-2018-105410,19/03/2018,ND-18370,Consumer,San Francisco,California,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.5039999999999
4345,CA-2018-105410,19/03/2018,ND-18370,Consumer,San Francisco,California,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54
4346,CA-2018-105410,19/03/2018,ND-18370,Consumer,San Francisco,California,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96
4349,CA-2018-169894,24/11/2018,MV-17485,Consumer,Mesa,Arizona,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20.724
4350,CA-2018-169894,24/11/2018,MV-17485,Consumer,Mesa,Arizona,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.87199999999996
4351,US-2018-100482,11/04/2018,JL-15130,Consumer,Lancaster,Ohio,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768
4352,US-2018-100482,11/04/2018,JL-15130,Consumer,Lancaster,Ohio,East,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,27.12
4353,CA-2018-107748,10/12/2018,AG-10330,Consumer,Stockton,California,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84
4354,CA-2018-107748,10/12/2018,AG-10330,Consumer,Stockton,California,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96
4355,CA-2018-153654,24/11/2018,MD-17860,Corporate,Asheville,North Carolina,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,19.008
4358,CA-2018-162565,11/12/2018,RR-19315,Consumer,Aurora,Illinois,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368
4359,CA-2018-162565,11/12/2018,RR-19315,Consumer,Aurora,Illinois,Central,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72
4360,CA-2018-162565,11/12/2018,RR-19315,Consumer,Aurora,Illinois,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464
4362,US-2018-163195,17/02/2018,LL-16840,Consumer,Lafayette,Louisiana,South,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16
4363,CA-2018-111332,20/05/2018,NC-18340,Consumer,Fargo,North Dakota,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94
4364,CA-2018-111332,20/05/2018,NC-18340,Consumer,Fargo,North Dakota,Central,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92
4365,CA-2018-111332,20/05/2018,NC-18340,Consumer,Fargo,North Dakota,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76
4366,CA-2018-111332,20/05/2018,NC-18340,Consumer,Fargo,North Dakota,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,7.41
4367,CA-2018-111332,20/05/2018,NC-18340,Consumer,Fargo,North Dakota,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5
4368,CA-2018-117044,11/09/2018,HA-14920,Consumer,Chicago,Illinois,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,10.527999999999999
4369,CA-2018-117044,11/09/2018,HA-14920,Consumer,Chicago,Illinois,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.544
4373,US-2018-169320,23/07/2018,LH-16900,Consumer,Elkhart,Indiana,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68
4374,US-2018-169320,23/07/2018,LH-16900,Consumer,Elkhart,Indiana,Central,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",159.75
4389,CA-2018-111556,20/11/2018,CD-11920,Consumer,New York City,New York,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,46.76
4390,CA-2018-111556,20/11/2018,CD-11920,Consumer,New York City,New York,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968
4391,CA-2018-111556,20/11/2018,CD-11920,Consumer,New York City,New York,East,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1259.97
4392,CA-2018-111556,20/11/2018,CD-11920,Consumer,New York City,New York,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97
4415,CA-2018-132339,19/08/2018,JB-15400,Corporate,Lawrence,Massachusetts,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,387.99
4418,CA-2018-112900,09/04/2018,KL-16645,Consumer,Detroit,Michigan,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,478.24
4423,CA-2018-159464,18/05/2018,TB-21355,Corporate,Sandy Springs,Georgia,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4'' Cord Length",17.24
4424,CA-2018-159464,18/05/2018,TB-21355,Corporate,Sandy Springs,Georgia,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302.94
4425,CA-2018-159464,18/05/2018,TB-21355,Corporate,Sandy Springs,Georgia,South,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75
4426,CA-2018-159464,18/05/2018,TB-21355,Corporate,Sandy Springs,Georgia,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94
4427,CA-2018-159464,18/05/2018,TB-21355,Corporate,Sandy Springs,Georgia,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,55.98
4428,US-2018-103226,22/09/2018,DW-13195,Corporate,Albuquerque,New Mexico,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18
4429,CA-2018-119452,21/03/2018,CL-12565,Consumer,Tulsa,Oklahoma,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1805.88
4430,CA-2018-147725,14/09/2018,LT-17110,Consumer,Orange,New Jersey,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95
4458,CA-2018-115175,07/08/2018,MC-17575,Consumer,San Jose,California,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244.55
4459,CA-2018-105851,13/03/2018,SE-20110,Consumer,Denver,Colorado,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496
4460,US-2018-125717,28/09/2018,DS-13030,Home Office,Aurora,Colorado,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.775999999999996
4461,US-2018-125717,28/09/2018,DS-13030,Home Office,Aurora,Colorado,West,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
4462,US-2018-125717,28/09/2018,DS-13030,Home Office,Aurora,Colorado,West,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38399999999999
4463,US-2018-125717,28/09/2018,DS-13030,Home Office,Aurora,Colorado,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.77600000000001
4464,US-2018-125717,28/09/2018,DS-13030,Home Office,Aurora,Colorado,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,14.352
4465,US-2018-125717,28/09/2018,DS-13030,Home Office,Aurora,Colorado,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792
4467,CA-2018-168641,24/11/2018,KA-16525,Consumer,New York City,New York,East,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",16.38
4468,CA-2018-168641,24/11/2018,KA-16525,Consumer,New York City,New York,East,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96
4469,CA-2018-168641,24/11/2018,KA-16525,Consumer,New York City,New York,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.568
4470,CA-2018-168641,24/11/2018,KA-16525,Consumer,New York City,New York,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,12.96
4471,CA-2018-156895,08/05/2018,DJ-13510,Corporate,Philadelphia,Pennsylvania,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058
4472,CA-2018-121300,29/09/2018,MG-17680,Home Office,Mentor,Ohio,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager''s Task Chair, Khaki",63.68600000000001
4473,CA-2018-121300,29/09/2018,MG-17680,Home Office,Mentor,Ohio,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,239.976
4474,CA-2018-121300,29/09/2018,MG-17680,Home Office,Mentor,Ohio,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22
4475,CA-2018-121300,29/09/2018,MG-17680,Home Office,Mentor,Ohio,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,15.552
4476,CA-2018-121300,29/09/2018,MG-17680,Home Office,Mentor,Ohio,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.248
4477,CA-2018-121300,29/09/2018,MG-17680,Home Office,Mentor,Ohio,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,8.448
4478,CA-2018-130211,22/10/2018,BD-11620,Consumer,Lawton,Oklahoma,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.09
4479,CA-2018-130211,22/10/2018,BD-11620,Consumer,Lawton,Oklahoma,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,248.98
4491,CA-2018-105921,14/08/2018,JM-15250,Consumer,Los Angeles,California,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,418.296
4496,CA-2018-112753,18/06/2018,CC-12670,Consumer,Los Angeles,California,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235
4497,CA-2018-112753,18/06/2018,CC-12670,Consumer,Los Angeles,California,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88
4498,CA-2018-155075,02/12/2018,GW-14605,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.1759999999999
4510,CA-2018-167003,23/05/2018,VS-21820,Consumer,Los Angeles,California,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.28799999999998
4516,US-2018-111920,22/10/2018,PS-18970,Home Office,Tulsa,Oklahoma,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44
4520,CA-2018-107167,10/06/2018,ND-18460,Corporate,Jacksonville,Florida,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52
4523,CA-2018-105445,20/02/2018,BP-11095,Corporate,Louisville,Colorado,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,9.432
4526,US-2018-105046,17/07/2018,BE-11335,Home Office,Rome,New York,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,269.98
4527,US-2018-105046,17/07/2018,BE-11335,Home Office,Rome,New York,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.9
4528,US-2018-105046,17/07/2018,BE-11335,Home Office,Rome,New York,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,39.08
4529,CA-2018-152856,08/09/2018,RS-19765,Corporate,Marion,Ohio,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,116.83200000000001
4536,CA-2018-138464,08/07/2018,VF-21715,Home Office,Seattle,Washington,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",15.84
4537,CA-2018-138464,08/07/2018,VF-21715,Home Office,Seattle,Washington,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,86.376
4538,CA-2018-138464,08/07/2018,VF-21715,Home Office,Seattle,Washington,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24
4539,CA-2018-138464,08/07/2018,VF-21715,Home Office,Seattle,Washington,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12
4542,US-2018-132206,16/06/2018,MK-17905,Corporate,Chicago,Illinois,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5.936
4543,CA-2018-113474,30/03/2018,TM-21490,Consumer,Oklahoma City,Oklahoma,Central,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,325.86
4551,US-2018-107636,30/04/2018,NM-18520,Consumer,Manchester,Connecticut,East,OFF-LA-10003388,Office Supplies,Labels,Avery 5,5.76
4558,US-2018-117331,21/10/2018,ND-18370,Consumer,Glendale,Arizona,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.559
4564,CA-2018-129490,26/09/2018,SJ-20125,Home Office,Miramar,Florida,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.13599999999997
4566,US-2018-149510,03/12/2018,MC-17575,Consumer,Fayetteville,North Carolina,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216
4567,US-2018-149510,03/12/2018,MC-17575,Consumer,Fayetteville,North Carolina,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2 x 11",28.781999999999996
